alumno_id,libro
alumno_00645,Estructuras de Datos
alumno_00645,Programacion Orientada a Objetos
alumno_00646,Algebra
alumno_00646,Algebra Lineal
alumno_00646,Calculo I
alumno_00646,Introduccion a la Programacion
alumno_00646,Estructuras de Datos
alumno_00646,Programacion Orientada a Objetos
alumno_00646,Probabilidad y Estadistica
alumno_00646,Calculo II
alumno_00646,Matematica Discreta
alumno_00646,Fisica I
alumno_00646,Bases de Datos I
alumno_00647,Algebra
alumno_00647,Algebra Lineal
alumno_00647,Calculo I
alumno_00647,Introduccion a la Programacion
alumno_00647,Estructuras de Datos
alumno_00647,Programacion Orientada a Objetos
alumno_00647,Fisica I
alumno_00648,Algebra
alumno_00648,Calculo I
alumno_00648,Introduccion a la Programacion
alumno_00648,Programacion Orientada a Objetos
alumno_00648,Calculo III
alumno_00648,Calculo II
alumno_00648,Matematica Discreta
alumno_00648,Fisica I
alumno_00649,Algebra
alumno_00649,Calculo I
alumno_00649,Introduccion a la Programacion
alumno_00649,Probabilidad y Estadistica
alumno_00649,Programacion Orientada a Objetos
alumno_00649,Calculo II
alumno_00649,Fisica I
alumno_00649,Bases de Datos I
alumno_00650,Algebra
alumno_00650,Calculo I
alumno_00650,Introduccion a la Programacion
alumno_00650,Estructuras de Datos
alumno_00650,Programacion Orientada a Objetos
alumno_00650,Calculo II
alumno_00651,Calculo I
alumno_00651,Introduccion a la Programacion
alumno_00651,Estructuras de Datos
alumno_00651,Programacion Orientada a Objetos
alumno_00651,Calculo III
alumno_00651,Calculo II
alumno_00651,Bases de Datos I
alumno_00652,Calculo I
alumno_00652,Introduccion a la Programacion
alumno_00652,Estructuras de Datos
alumno_00652,Programacion Orientada a Objetos
alumno_00652,Calculo III
alumno_00652,Calculo II
alumno_00652,Matematica Discreta
alumno_00652,Fisica I
alumno_00653,Algebra
alumno_00653,Calculo I
alumno_00653,Introduccion a la Programacion
alumno_00653,Estructuras de Datos
alumno_00653,Programacion Orientada a Objetos
alumno_00653,Calculo III
alumno_00653,Probabilidad y Estadistica
alumno_00653,Calculo II
alumno_00653,Fisica I
alumno_00654,Algebra
alumno_00654,Algebra Lineal
alumno_00654,Calculo I
alumno_00654,Introduccion a la Programacion
alumno_00654,Matematica Discreta
alumno_00654,Fisica I
alumno_00655,Algebra
alumno_00655,Fisica I
alumno_00655,Algebra Lineal
alumno_00655,Calculo I
alumno_00656,Calculo I
alumno_00656,Introduccion a la Programacion
alumno_00656,Estructuras de Datos
alumno_00656,Programacion Orientada a Objetos
alumno_00656,Matematica Discreta
alumno_00656,Fisica I
alumno_00656,Bases de Datos I
alumno_00657,Algebra
alumno_00657,Algebra Lineal
alumno_00657,Calculo I
alumno_00657,Introduccion a la Programacion
alumno_00657,Estructuras de Datos
alumno_00657,Programacion Orientada a Objetos
alumno_00657,Matematica Discreta
alumno_00658,Algebra
alumno_00658,Fisica I
alumno_00658,Algebra Lineal
alumno_00659,Algebra
alumno_00659,Introduccion a la Programacion
alumno_00659,Estructuras de Datos
alumno_00659,Programacion Orientada a Objetos
alumno_00659,Matematica Discreta
alumno_00660,Algebra
alumno_00660,Algebra Lineal
alumno_00660,Calculo I
alumno_00661,Algebra
alumno_00661,Algebra Lineal
alumno_00661,Calculo I
alumno_00661,Introduccion a la Programacion
alumno_00661,Estructuras de Datos
alumno_00661,Programacion Orientada a Objetos
alumno_00661,Calculo II
alumno_00661,Fisica I
alumno_00661,Bases de Datos I
alumno_00662,Algebra
alumno_00662,Algebra Lineal
alumno_00662,Calculo I
alumno_00662,Introduccion a la Programacion
alumno_00662,Estructuras de Datos
alumno_00662,Programacion Orientada a Objetos
alumno_00662,Probabilidad y Estadistica
alumno_00662,Matematica Discreta
alumno_00662,Fisica I
alumno_00662,Bases de Datos I
alumno_00663,Algebra
alumno_00663,Algebra Lineal
alumno_00663,Calculo I
alumno_00663,Introduccion a la Programacion
alumno_00663,Probabilidad y Estadistica
alumno_00663,Programacion Orientada a Objetos
alumno_00663,Calculo III
alumno_00663,Calculo II
alumno_00663,Matematica Discreta
alumno_00664,Fisica I
alumno_00664,Calculo I
alumno_00665,Algebra
alumno_00665,Algebra Lineal
alumno_00665,Calculo I
alumno_00665,Introduccion a la Programacion
alumno_00665,Estructuras de Datos
alumno_00665,Programacion Orientada a Objetos
alumno_00665,Calculo III
alumno_00665,Probabilidad y Estadistica
alumno_00665,Calculo II
alumno_00665,Matematica Discreta
alumno_00665,Fisica I
alumno_00666,Algebra
alumno_00666,Calculo I
alumno_00666,Introduccion a la Programacion
alumno_00666,Programacion Orientada a Objetos
alumno_00666,Matematica Discreta
alumno_00667,Introduccion a la Programacion
alumno_00667,Programacion Orientada a Objetos
alumno_00667,Calculo I
alumno_00668,Calculo I
alumno_00668,Introduccion a la Programacion
alumno_00668,Probabilidad y Estadistica
alumno_00668,Programacion Orientada a Objetos
alumno_00668,Calculo III
alumno_00668,Calculo II
alumno_00668,Fisica I
alumno_00669,Algebra
alumno_00669,Algebra Lineal
alumno_00669,Calculo I
alumno_00669,Introduccion a la Programacion
alumno_00669,Probabilidad y Estadistica
alumno_00669,Programacion Orientada a Objetos
alumno_00669,Calculo II
alumno_00669,Fisica I
alumno_00670,Algebra
alumno_00670,Algebra Lineal
alumno_00670,Calculo I
alumno_00670,Introduccion a la Programacion
alumno_00670,Matematica Discreta
alumno_00670,Fisica I
alumno_00671,Algebra
alumno_00671,Algebra Lineal
alumno_00671,Calculo I
alumno_00671,Introduccion a la Programacion
alumno_00671,Estructuras de Datos
alumno_00671,Programacion Orientada a Objetos
alumno_00671,Calculo II
alumno_00671,Fisica I
alumno_00672,Algebra
alumno_00672,Algebra Lineal
alumno_00672,Calculo I
alumno_00672,Introduccion a la Programacion
alumno_00672,Probabilidad y Estadistica
alumno_00672,Programacion Orientada a Objetos
alumno_00672,Calculo II
alumno_00673,Algebra
alumno_00673,Algebra Lineal
alumno_00673,Calculo I
alumno_00673,Introduccion a la Programacion
alumno_00673,Calculo II
alumno_00673,Matematica Discreta
alumno_00673,Fisica I
alumno_00674,Algebra
alumno_00674,Algebra Lineal
alumno_00674,Calculo I
alumno_00674,Introduccion a la Programacion
alumno_00674,Estructuras de Datos
alumno_00674,Programacion Orientada a Objetos
alumno_00674,Calculo II
alumno_00674,Fisica I
alumno_00674,Bases de Datos I
alumno_00675,Algebra
alumno_00675,Calculo I
alumno_00675,Introduccion a la Programacion
alumno_00675,Probabilidad y Estadistica
alumno_00675,Programacion Orientada a Objetos
alumno_00675,Calculo II
alumno_00675,Matematica Discreta
alumno_00675,Fisica I
alumno_00676,Calculo I
alumno_00676,Estructuras de Datos
alumno_00676,Programacion Orientada a Objetos
alumno_00676,Calculo III
alumno_00676,Calculo II
alumno_00676,Matematica Discreta
alumno_00676,Fisica I
alumno_00677,Algebra
alumno_00677,Algebra Lineal
alumno_00677,Calculo I
alumno_00677,Probabilidad y Estadistica
alumno_00677,Calculo III
alumno_00677,Calculo II
alumno_00677,Fisica I
alumno_00678,Algebra
alumno_00678,Algebra Lineal
alumno_00678,Calculo I
alumno_00678,Introduccion a la Programacion
alumno_00678,Probabilidad y Estadistica
alumno_00678,Programacion Orientada a Objetos
alumno_00678,Calculo II
alumno_00678,Matematica Discreta
alumno_00678,Fisica I
alumno_00679,Algebra
alumno_00679,Algebra Lineal
alumno_00679,Calculo I
alumno_00679,Introduccion a la Programacion
alumno_00679,Estructuras de Datos
alumno_00679,Programacion Orientada a Objetos
alumno_00679,Calculo III
alumno_00679,Probabilidad y Estadistica
alumno_00679,Calculo II
alumno_00679,Matematica Discreta
alumno_00679,Fisica I
alumno_00679,Bases de Datos I
alumno_00680,Calculo I
alumno_00680,Introduccion a la Programacion
alumno_00680,Estructuras de Datos
alumno_00680,Programacion Orientada a Objetos
alumno_00680,Calculo III
alumno_00680,Calculo II
alumno_00680,Fisica I
alumno_00680,Bases de Datos I
alumno_00681,Calculo III
alumno_00681,Fisica I
alumno_00681,Calculo II
alumno_00681,Calculo I
alumno_00682,Algebra
alumno_00682,Algebra Lineal
alumno_00682,Calculo I
alumno_00682,Introduccion a la Programacion
alumno_00682,Probabilidad y Estadistica
alumno_00682,Programacion Orientada a Objetos
alumno_00682,Calculo III
alumno_00682,Calculo II
alumno_00683,Algebra Lineal
alumno_00683,Calculo I
alumno_00683,Introduccion a la Programacion
alumno_00683,Programacion Orientada a Objetos
alumno_00683,Calculo III
alumno_00683,Calculo II
alumno_00683,Bases de Datos I
alumno_00684,Algebra
alumno_00684,Algebra Lineal
alumno_00684,Calculo I
alumno_00684,Introduccion a la Programacion
alumno_00684,Programacion Orientada a Objetos
alumno_00684,Calculo II
alumno_00684,Matematica Discreta
alumno_00685,Algebra
alumno_00685,Algebra Lineal
alumno_00685,Calculo I
alumno_00685,Introduccion a la Programacion
alumno_00685,Estructuras de Datos
alumno_00685,Programacion Orientada a Objetos
alumno_00685,Fisica I
alumno_00686,Algebra
alumno_00686,Introduccion a la Programacion
alumno_00686,Estructuras de Datos
alumno_00686,Programacion Orientada a Objetos
alumno_00686,Matematica Discreta
alumno_00686,Fisica I
alumno_00687,Algebra
alumno_00687,Algebra Lineal
alumno_00687,Calculo I
alumno_00687,Introduccion a la Programacion
alumno_00687,Estructuras de Datos
alumno_00687,Programacion Orientada a Objetos
alumno_00687,Calculo III
alumno_00687,Calculo II
alumno_00687,Matematica Discreta
alumno_00688,Algebra
alumno_00688,Algebra Lineal
alumno_00688,Calculo I
alumno_00688,Introduccion a la Programacion
alumno_00688,Estructuras de Datos
alumno_00688,Programacion Orientada a Objetos
alumno_00688,Calculo III
alumno_00688,Probabilidad y Estadistica
alumno_00688,Calculo II
alumno_00688,Matematica Discreta
alumno_00688,Fisica I
alumno_00688,Bases de Datos I
alumno_00689,Calculo I
alumno_00689,Introduccion a la Programacion
alumno_00689,Estructuras de Datos
alumno_00689,Programacion Orientada a Objetos
alumno_00689,Calculo III
alumno_00689,Probabilidad y Estadistica
alumno_00689,Calculo II
alumno_00689,Matematica Discreta
alumno_00689,Bases de Datos I
alumno_00690,Algebra
alumno_00690,Algebra Lineal
alumno_00690,Calculo I
alumno_00690,Introduccion a la Programacion
alumno_00690,Programacion Orientada a Objetos
alumno_00690,Matematica Discreta
alumno_00691,Algebra
alumno_00691,Calculo I
alumno_00691,Introduccion a la Programacion
alumno_00691,Programacion Orientada a Objetos
alumno_00691,Calculo III
alumno_00691,Calculo II
alumno_00691,Matematica Discreta
alumno_00691,Fisica I
alumno_00692,Algebra
alumno_00692,Algebra Lineal
alumno_00692,Calculo I
alumno_00692,Introduccion a la Programacion
alumno_00692,Probabilidad y Estadistica
alumno_00692,Programacion Orientada a Objetos
alumno_00692,Calculo III
alumno_00692,Calculo II
alumno_00692,Fisica I
alumno_00693,Algebra
alumno_00693,Algebra Lineal
alumno_00693,Calculo I
alumno_00693,Introduccion a la Programacion
alumno_00693,Fisica I
alumno_00694,Algebra
alumno_00694,Calculo I
alumno_00694,Introduccion a la Programacion
alumno_00694,Programacion Orientada a Objetos
alumno_00694,Calculo III
alumno_00694,Calculo II
alumno_00694,Fisica I
alumno_00695,Algebra
alumno_00695,Algebra Lineal
alumno_00695,Calculo I
alumno_00695,Introduccion a la Programacion
alumno_00695,Probabilidad y Estadistica
alumno_00695,Calculo II
alumno_00695,Matematica Discreta
alumno_00695,Fisica I
alumno_00696,Algebra
alumno_00696,Algebra Lineal
alumno_00696,Calculo I
alumno_00696,Estructuras de Datos
alumno_00696,Programacion Orientada a Objetos
alumno_00696,Calculo II
alumno_00696,Fisica I
alumno_00697,Algebra
alumno_00697,Calculo I
alumno_00697,Introduccion a la Programacion
alumno_00697,Probabilidad y Estadistica
alumno_00697,Calculo III
alumno_00697,Calculo II
alumno_00697,Fisica I
alumno_00698,Algebra
alumno_00698,Algebra Lineal
alumno_00698,Introduccion a la Programacion
alumno_00698,Estructuras de Datos
alumno_00698,Programacion Orientada a Objetos
alumno_00698,Matematica Discreta
alumno_00699,Algebra
alumno_00699,Algebra Lineal
alumno_00699,Calculo I
alumno_00699,Introduccion a la Programacion
alumno_00699,Estructuras de Datos
alumno_00699,Programacion Orientada a Objetos
alumno_00700,Algebra
alumno_00700,Algebra Lineal
alumno_00700,Calculo I
alumno_00700,Calculo III
alumno_00700,Calculo II
alumno_00701,Algebra
alumno_00701,Algebra Lineal
alumno_00701,Calculo I
alumno_00701,Introduccion a la Programacion
alumno_00701,Programacion Orientada a Objetos
alumno_00701,Matematica Discreta
alumno_00702,Algebra
alumno_00702,Algebra Lineal
alumno_00702,Calculo I
alumno_00702,Introduccion a la Programacion
alumno_00702,Estructuras de Datos
alumno_00702,Programacion Orientada a Objetos
alumno_00702,Calculo II
alumno_00702,Matematica Discreta
alumno_00703,Algebra
alumno_00703,Algebra Lineal
alumno_00703,Calculo I
alumno_00703,Introduccion a la Programacion
alumno_00703,Calculo II
alumno_00703,Matematica Discreta
alumno_00704,Algebra
alumno_00704,Calculo I
alumno_00704,Introduccion a la Programacion
alumno_00704,Estructuras de Datos
alumno_00704,Programacion Orientada a Objetos
alumno_00704,Calculo III
alumno_00704,Probabilidad y Estadistica
alumno_00704,Calculo II
alumno_00704,Fisica I
alumno_00704,Bases de Datos I
alumno_00705,Algebra
alumno_00705,Algebra Lineal
alumno_00705,Introduccion a la Programacion
alumno_00705,Estructuras de Datos
alumno_00705,Programacion Orientada a Objetos
alumno_00705,Fisica I
alumno_00705,Bases de Datos I
alumno_00706,Algebra
alumno_00706,Algebra Lineal
alumno_00706,Calculo I
alumno_00706,Introduccion a la Programacion
alumno_00706,Estructuras de Datos
alumno_00706,Programacion Orientada a Objetos
alumno_00706,Calculo III
alumno_00706,Calculo II
alumno_00706,Matematica Discreta
alumno_00707,Algebra
alumno_00707,Algebra Lineal
alumno_00707,Calculo I
alumno_00707,Introduccion a la Programacion
alumno_00707,Probabilidad y Estadistica
alumno_00707,Calculo III
alumno_00707,Calculo II
alumno_00707,Matematica Discreta
alumno_00708,Algebra
alumno_00708,Algebra Lineal
alumno_00708,Calculo I
alumno_00708,Introduccion a la Programacion
alumno_00708,Estructuras de Datos
alumno_00708,Programacion Orientada a Objetos
alumno_00708,Probabilidad y Estadistica
alumno_00708,Calculo II
alumno_00708,Bases de Datos I
alumno_00709,Algebra
alumno_00709,Calculo I
alumno_00709,Introduccion a la Programacion
alumno_00709,Probabilidad y Estadistica
alumno_00709,Calculo III
alumno_00709,Calculo II
alumno_00709,Fisica I
alumno_00710,Algebra
alumno_00710,Algebra Lineal
alumno_00710,Calculo I
alumno_00710,Introduccion a la Programacion
alumno_00710,Programacion Orientada a Objetos
alumno_00710,Calculo III
alumno_00710,Calculo II
alumno_00711,Algebra
alumno_00711,Algebra Lineal
alumno_00711,Calculo I
alumno_00711,Introduccion a la Programacion
alumno_00711,Probabilidad y Estadistica
alumno_00711,Programacion Orientada a Objetos
alumno_00711,Calculo III
alumno_00711,Calculo II
alumno_00711,Matematica Discreta
alumno_00712,Algebra
alumno_00712,Algebra Lineal
alumno_00712,Calculo I
alumno_00712,Introduccion a la Programacion
alumno_00712,Programacion Orientada a Objetos
alumno_00713,Algebra
alumno_00713,Algebra Lineal
alumno_00713,Calculo I
alumno_00713,Introduccion a la Programacion
alumno_00713,Programacion Orientada a Objetos
alumno_00713,Fisica I
alumno_00714,Algebra
alumno_00714,Algebra Lineal
alumno_00714,Calculo I
alumno_00714,Introduccion a la Programacion
alumno_00714,Estructuras de Datos
alumno_00714,Programacion Orientada a Objetos
alumno_00714,Calculo III
alumno_00714,Probabilidad y Estadistica
alumno_00714,Calculo II
alumno_00714,Matematica Discreta
alumno_00714,Bases de Datos I
alumno_00715,Algebra
alumno_00715,Algebra Lineal
alumno_00715,Calculo I
alumno_00715,Introduccion a la Programacion
alumno_00715,Probabilidad y Estadistica
alumno_00715,Programacion Orientada a Objetos
alumno_00715,Calculo II
alumno_00715,Matematica Discreta
alumno_00715,Fisica I
alumno_00716,Algebra
alumno_00716,Algebra Lineal
alumno_00716,Calculo I
alumno_00716,Introduccion a la Programacion
alumno_00716,Programacion Orientada a Objetos
alumno_00716,Fisica I
alumno_00717,Algebra
alumno_00717,Calculo I
alumno_00717,Introduccion a la Programacion
alumno_00717,Probabilidad y Estadistica
alumno_00717,Programacion Orientada a Objetos
alumno_00717,Calculo II
alumno_00717,Matematica Discreta
alumno_00717,Fisica I
alumno_00718,Introduccion a la Programacion
alumno_00718,Algebra
alumno_00718,Algebra Lineal
alumno_00718,Matematica Discreta
alumno_00719,Probabilidad y Estadistica
alumno_00719,Calculo III
alumno_00719,Calculo II
alumno_00719,Calculo I
alumno_00720,Algebra
alumno_00720,Calculo I
alumno_00720,Introduccion a la Programacion
alumno_00720,Estructuras de Datos
alumno_00720,Programacion Orientada a Objetos
alumno_00720,Calculo III
alumno_00720,Calculo II
alumno_00720,Matematica Discreta
alumno_00721,Introduccion a la Programacion
alumno_00721,Algebra
alumno_00721,Calculo II
alumno_00721,Calculo I
alumno_00722,Algebra
alumno_00722,Algebra Lineal
alumno_00722,Calculo I
alumno_00722,Introduccion a la Programacion
alumno_00722,Programacion Orientada a Objetos
alumno_00722,Calculo III
alumno_00722,Calculo II
alumno_00723,Algebra
alumno_00723,Algebra Lineal
alumno_00723,Calculo I
alumno_00723,Introduccion a la Programacion
alumno_00723,Estructuras de Datos
alumno_00723,Programacion Orientada a Objetos
alumno_00723,Calculo III
alumno_00723,Calculo II
alumno_00723,Fisica I
alumno_00724,Calculo I
alumno_00724,Introduccion a la Programacion
alumno_00724,Calculo III
alumno_00724,Calculo II
alumno_00724,Matematica Discreta
alumno_00725,Introduccion a la Programacion
alumno_00725,Programacion Orientada a Objetos
alumno_00726,Algebra
alumno_00726,Algebra Lineal
alumno_00726,Calculo I
alumno_00726,Introduccion a la Programacion
alumno_00726,Estructuras de Datos
alumno_00726,Programacion Orientada a Objetos
alumno_00726,Calculo II
alumno_00726,Matematica Discreta
alumno_00726,Fisica I
alumno_00727,Algebra
alumno_00727,Calculo I
alumno_00727,Introduccion a la Programacion
alumno_00727,Probabilidad y Estadistica
alumno_00727,Programacion Orientada a Objetos
alumno_00727,Calculo III
alumno_00727,Calculo II
alumno_00727,Matematica Discreta
alumno_00727,Fisica I
alumno_00727,Bases de Datos I
alumno_00728,Algebra
alumno_00728,Algebra Lineal
alumno_00728,Calculo I
alumno_00728,Introduccion a la Programacion
alumno_00728,Probabilidad y Estadistica
alumno_00728,Programacion Orientada a Objetos
alumno_00728,Calculo III
alumno_00728,Calculo II
alumno_00728,Matematica Discreta
alumno_00729,Algebra
alumno_00729,Calculo I
alumno_00729,Introduccion a la Programacion
alumno_00729,Probabilidad y Estadistica
alumno_00729,Calculo III
alumno_00729,Calculo II
alumno_00730,Calculo I
alumno_00730,Introduccion a la Programacion
alumno_00730,Programacion Orientada a Objetos
alumno_00730,Calculo III
alumno_00730,Calculo II
alumno_00730,Matematica Discreta
alumno_00730,Fisica I
alumno_00731,Algebra
alumno_00731,Introduccion a la Programacion
alumno_00731,Estructuras de Datos
alumno_00731,Programacion Orientada a Objetos
alumno_00731,Fisica I
alumno_00732,Algebra
alumno_00732,Calculo I
alumno_00732,Introduccion a la Programacion
alumno_00732,Programacion Orientada a Objetos
alumno_00732,Calculo II
alumno_00732,Fisica I
alumno_00733,Introduccion a la Programacion
alumno_00733,Algebra
alumno_00734,Algebra
alumno_00734,Algebra Lineal
alumno_00734,Calculo I
alumno_00734,Introduccion a la Programacion
alumno_00734,Estructuras de Datos
alumno_00734,Programacion Orientada a Objetos
alumno_00734,Calculo II
alumno_00734,Fisica I
alumno_00735,Algebra
alumno_00735,Algebra Lineal
alumno_00735,Calculo I
alumno_00735,Introduccion a la Programacion
alumno_00735,Programacion Orientada a Objetos
alumno_00735,Matematica Discreta
alumno_00735,Fisica I
alumno_00736,Algebra
alumno_00736,Algebra Lineal
alumno_00736,Introduccion a la Programacion
alumno_00736,Matematica Discreta
alumno_00736,Fisica I
alumno_00737,Algebra
alumno_00737,Algebra Lineal
alumno_00737,Calculo I
alumno_00737,Introduccion a la Programacion
alumno_00737,Programacion Orientada a Objetos
alumno_00738,Algebra
alumno_00738,Introduccion a la Programacion
alumno_00738,Estructuras de Datos
alumno_00738,Programacion Orientada a Objetos
alumno_00738,Matematica Discreta
alumno_00738,Bases de Datos I
alumno_00739,Algebra
alumno_00739,Algebra Lineal
alumno_00739,Calculo I
alumno_00739,Introduccion a la Programacion
alumno_00739,Probabilidad y Estadistica
alumno_00739,Calculo II
alumno_00739,Matematica Discreta
alumno_00739,Bases de Datos I
alumno_00740,Algebra
alumno_00740,Algebra Lineal
alumno_00740,Calculo I
alumno_00740,Introduccion a la Programacion
alumno_00740,Probabilidad y Estadistica
alumno_00740,Matematica Discreta
alumno_00741,Algebra
alumno_00741,Algebra Lineal
alumno_00741,Calculo I
alumno_00741,Introduccion a la Programacion
alumno_00741,Programacion Orientada a Objetos
alumno_00741,Calculo II
alumno_00741,Matematica Discreta
alumno_00742,Algebra
alumno_00742,Algebra Lineal
alumno_00742,Calculo I
alumno_00742,Introduccion a la Programacion
alumno_00742,Estructuras de Datos
alumno_00742,Programacion Orientada a Objetos
alumno_00742,Calculo III
alumno_00742,Probabilidad y Estadistica
alumno_00742,Calculo II
alumno_00742,Matematica Discreta
alumno_00742,Fisica I
alumno_00743,Algebra
alumno_00743,Algebra Lineal
alumno_00743,Calculo I
alumno_00743,Introduccion a la Programacion
alumno_00743,Programacion Orientada a Objetos
alumno_00743,Matematica Discreta
alumno_00744,Algebra
alumno_00744,Calculo I
alumno_00744,Introduccion a la Programacion
alumno_00744,Estructuras de Datos
alumno_00744,Programacion Orientada a Objetos
alumno_00744,Calculo II
alumno_00744,Fisica I
alumno_00744,Bases de Datos I
alumno_00745,Calculo I
alumno_00745,Introduccion a la Programacion
alumno_00745,Calculo III
alumno_00745,Calculo II
alumno_00745,Matematica Discreta
alumno_00745,Fisica I
alumno_00746,Algebra
alumno_00746,Algebra Lineal
alumno_00746,Calculo I
alumno_00746,Introduccion a la Programacion
alumno_00746,Estructuras de Datos
alumno_00746,Programacion Orientada a Objetos
alumno_00746,Probabilidad y Estadistica
alumno_00746,Calculo II
alumno_00746,Fisica I
alumno_00747,Algebra
alumno_00747,Algebra Lineal
alumno_00747,Calculo I
alumno_00747,Introduccion a la Programacion
alumno_00747,Estructuras de Datos
alumno_00747,Programacion Orientada a Objetos
alumno_00747,Calculo III
alumno_00747,Probabilidad y Estadistica
alumno_00747,Calculo II
alumno_00747,Matematica Discreta
alumno_00747,Fisica I
alumno_00748,Algebra
alumno_00748,Algebra Lineal
alumno_00748,Calculo I
alumno_00748,Introduccion a la Programacion
alumno_00748,Estructuras de Datos
alumno_00748,Programacion Orientada a Objetos
alumno_00748,Probabilidad y Estadistica
alumno_00748,Calculo II
alumno_00748,Bases de Datos I
alumno_00749,Algebra
alumno_00749,Algebra Lineal
alumno_00749,Calculo I
alumno_00749,Introduccion a la Programacion
alumno_00749,Estructuras de Datos
alumno_00749,Programacion Orientada a Objetos
alumno_00749,Probabilidad y Estadistica
alumno_00749,Calculo II
alumno_00749,Fisica I
alumno_00749,Bases de Datos I
alumno_00750,Algebra Lineal
alumno_00750,Calculo I
alumno_00750,Introduccion a la Programacion
alumno_00750,Estructuras de Datos
alumno_00750,Programacion Orientada a Objetos
alumno_00750,Calculo III
alumno_00750,Probabilidad y Estadistica
alumno_00750,Calculo II
alumno_00750,Matematica Discreta
alumno_00750,Fisica I
alumno_00750,Bases de Datos I
alumno_00751,Algebra
alumno_00751,Algebra Lineal
alumno_00751,Calculo I
alumno_00751,Introduccion a la Programacion
alumno_00751,Probabilidad y Estadistica
alumno_00751,Calculo II
alumno_00751,Matematica Discreta
alumno_00751,Fisica I
alumno_00752,Algebra
alumno_00752,Algebra Lineal
alumno_00752,Calculo I
alumno_00752,Introduccion a la Programacion
alumno_00752,Estructuras de Datos
alumno_00752,Programacion Orientada a Objetos
alumno_00752,Calculo III
alumno_00752,Calculo II
alumno_00752,Fisica I
alumno_00752,Bases de Datos I
alumno_00753,Calculo I
alumno_00753,Introduccion a la Programacion
alumno_00753,Programacion Orientada a Objetos
alumno_00753,Calculo III
alumno_00753,Calculo II
alumno_00753,Matematica Discreta
alumno_00753,Fisica I
alumno_00754,Algebra
alumno_00754,Algebra Lineal
alumno_00754,Calculo I
alumno_00754,Introduccion a la Programacion
alumno_00754,Estructuras de Datos
alumno_00754,Programacion Orientada a Objetos
alumno_00754,Calculo III
alumno_00754,Probabilidad y Estadistica
alumno_00754,Calculo II
alumno_00754,Bases de Datos I
alumno_00755,Algebra
alumno_00755,Calculo I
alumno_00755,Introduccion a la Programacion
alumno_00755,Estructuras de Datos
alumno_00755,Programacion Orientada a Objetos
alumno_00755,Probabilidad y Estadistica
alumno_00755,Calculo II
alumno_00755,Matematica Discreta
alumno_00755,Fisica I
alumno_00755,Bases de Datos I
alumno_00756,Algebra
alumno_00756,Calculo I
alumno_00756,Introduccion a la Programacion
alumno_00756,Programacion Orientada a Objetos
alumno_00756,Calculo III
alumno_00756,Calculo II
alumno_00757,Algebra
alumno_00757,Algebra Lineal
alumno_00757,Introduccion a la Programacion
alumno_00757,Matematica Discreta
alumno_00757,Fisica I
alumno_00758,Algebra
alumno_00758,Algebra Lineal
alumno_00758,Calculo I
alumno_00758,Introduccion a la Programacion
alumno_00758,Programacion Orientada a Objetos
alumno_00758,Calculo III
alumno_00758,Calculo II
alumno_00759,Algebra
alumno_00759,Algebra Lineal
alumno_00759,Calculo I
alumno_00759,Introduccion a la Programacion
alumno_00759,Estructuras de Datos
alumno_00759,Programacion Orientada a Objetos
alumno_00759,Calculo III
alumno_00759,Probabilidad y Estadistica
alumno_00759,Calculo II
alumno_00759,Fisica I
alumno_00760,Calculo III
alumno_00760,Calculo II
alumno_00760,Calculo I
alumno_00761,Algebra
alumno_00761,Algebra Lineal
alumno_00761,Calculo I
alumno_00761,Introduccion a la Programacion
alumno_00761,Probabilidad y Estadistica
alumno_00761,Programacion Orientada a Objetos
alumno_00761,Calculo II
alumno_00761,Matematica Discreta
alumno_00762,Algebra
alumno_00762,Introduccion a la Programacion
alumno_00762,Estructuras de Datos
alumno_00762,Programacion Orientada a Objetos
alumno_00762,Matematica Discreta
alumno_00762,Fisica I
alumno_00762,Bases de Datos I
alumno_00763,Introduccion a la Programacion
alumno_00763,Programacion Orientada a Objetos
alumno_00763,Matematica Discreta
alumno_00763,Estructuras de Datos
alumno_00764,Algebra
alumno_00764,Algebra Lineal
alumno_00764,Calculo I
alumno_00764,Introduccion a la Programacion
alumno_00764,Estructuras de Datos
alumno_00764,Programacion Orientada a Objetos
alumno_00764,Probabilidad y Estadistica
alumno_00764,Calculo II
alumno_00764,Matematica Discreta
alumno_00764,Fisica I
alumno_00765,Algebra
alumno_00765,Algebra Lineal
alumno_00765,Calculo I
alumno_00765,Introduccion a la Programacion
alumno_00765,Estructuras de Datos
alumno_00765,Programacion Orientada a Objetos
alumno_00765,Fisica I
alumno_00766,Algebra
alumno_00766,Algebra Lineal
alumno_00766,Calculo I
alumno_00766,Introduccion a la Programacion
alumno_00766,Estructuras de Datos
alumno_00766,Programacion Orientada a Objetos
alumno_00766,Calculo III
alumno_00766,Calculo II
alumno_00766,Matematica Discreta
alumno_00766,Fisica I
alumno_00766,Bases de Datos I
alumno_00767,Introduccion a la Programacion
alumno_00767,Programacion Orientada a Objetos
alumno_00767,Calculo II
alumno_00767,Calculo I
alumno_00768,Algebra
alumno_00768,Algebra Lineal
alumno_00768,Calculo I
alumno_00768,Introduccion a la Programacion
alumno_00768,Estructuras de Datos
alumno_00768,Programacion Orientada a Objetos
alumno_00768,Calculo III
alumno_00768,Probabilidad y Estadistica
alumno_00768,Calculo II
