alumno_id,libro
alumno_00262,Estructuras de Datos
alumno_00262,Fisica I
alumno_00262,Matematica Discreta
alumno_00262,Introduccion a la Programacion
alumno_00262,Algebra
alumno_00262,Bases de Datos I
alumno_00263,Matematica Discreta
alumno_00263,Programacion Orientada a Objetos
alumno_00263,Probabilidad y Estadistica
alumno_00263,Calculo I
alumno_00263,Algebra Lineal
alumno_00263,Estructuras de Datos
alumno_00263,Calculo II
alumno_00263,Introduccion a la Programacion
alumno_00263,Algebra
alumno_00263,Bases de Datos I
alumno_00264,Matematica Discreta
alumno_00264,Programacion Orientada a Objetos
alumno_00264,Probabilidad y Estadistica
alumno_00264,Calculo I
alumno_00264,Algebra Lineal
alumno_00264,Calculo II
alumno_00264,Introduccion a la Programacion
alumno_00264,Calculo III
alumno_00264,Algebra
alumno_00265,Matematica Discreta
alumno_00265,Programacion Orientada a Objetos
alumno_00265,Probabilidad y Estadistica
alumno_00265,Calculo I
alumno_00265,Algebra Lineal
alumno_00265,Estructuras de Datos
alumno_00265,Fisica I
alumno_00265,Calculo II
alumno_00265,Introduccion a la Programacion
alumno_00265,Calculo III
alumno_00265,Algebra
alumno_00265,Bases de Datos I
alumno_00266,Matematica Discreta
alumno_00266,Programacion Orientada a Objetos
alumno_00266,Calculo I
alumno_00266,Algebra Lineal
alumno_00266,Estructuras de Datos
alumno_00266,Fisica I
alumno_00266,Calculo II
alumno_00266,Introduccion a la Programacion
alumno_00266,Algebra
alumno_00267,Programacion Orientada a Objetos
alumno_00267,Probabilidad y Estadistica
alumno_00267,Calculo I
alumno_00267,Algebra Lineal
alumno_00267,Fisica I
alumno_00267,Calculo II
alumno_00267,Introduccion a la Programacion
alumno_00267,Algebra
alumno_00268,Introduccion a la Programacion
alumno_00268,Fisica I
alumno_00268,Algebra
alumno_00268,Programacion Orientada a Objetos
alumno_00269,Programacion Orientada a Objetos
alumno_00269,Algebra Lineal
alumno_00269,Estructuras de Datos
alumno_00269,Fisica I
alumno_00269,Introduccion a la Programacion
alumno_00269,Algebra
alumno_00269,Bases de Datos I
alumno_00270,Programacion Orientada a Objetos
alumno_00270,Calculo I
alumno_00270,Estructuras de Datos
alumno_00270,Fisica I
alumno_00270,Calculo II
alumno_00270,Introduccion a la Programacion
alumno_00270,Calculo III
alumno_00270,Bases de Datos I
alumno_00271,Fisica I
alumno_00271,Calculo I
alumno_00272,Introduccion a la Programacion
alumno_00272,Fisica I
alumno_00272,Probabilidad y Estadistica
alumno_00272,Programacion Orientada a Objetos
alumno_00273,Programacion Orientada a Objetos
alumno_00273,Calculo I
alumno_00273,Algebra Lineal
alumno_00273,Estructuras de Datos
alumno_00273,Fisica I
alumno_00273,Matematica Discreta
alumno_00273,Introduccion a la Programacion
alumno_00273,Algebra
alumno_00274,Programacion Orientada a Objetos
alumno_00274,Calculo I
alumno_00274,Estructuras de Datos
alumno_00274,Calculo II
alumno_00274,Introduccion a la Programacion
alumno_00274,Bases de Datos I
alumno_00275,Probabilidad y Estadistica
alumno_00275,Calculo I
alumno_00275,Estructuras de Datos
alumno_00275,Calculo II
alumno_00275,Introduccion a la Programacion
alumno_00275,Calculo III
alumno_00276,Introduccion a la Programacion
alumno_00276,Algebra
alumno_00276,Algebra Lineal
alumno_00276,Programacion Orientada a Objetos
alumno_00277,Matematica Discreta
alumno_00277,Programacion Orientada a Objetos
alumno_00277,Calculo I
alumno_00277,Algebra Lineal
alumno_00277,Fisica I
alumno_00277,Calculo II
alumno_00277,Introduccion a la Programacion
alumno_00277,Calculo III
alumno_00277,Algebra
alumno_00278,Matematica Discreta
alumno_00278,Programacion Orientada a Objetos
alumno_00278,Probabilidad y Estadistica
alumno_00278,Calculo I
alumno_00278,Algebra Lineal
alumno_00278,Estructuras de Datos
alumno_00278,Calculo II
alumno_00278,Introduccion a la Programacion
alumno_00278,Algebra
alumno_00278,Bases de Datos I
alumno_00279,Calculo I
alumno_00279,Algebra Lineal
alumno_00279,Fisica I
alumno_00279,Matematica Discreta
alumno_00279,Algebra
alumno_00280,Programacion Orientada a Objetos
alumno_00280,Estructuras de Datos
alumno_00280,Fisica I
alumno_00280,Introduccion a la Programacion
alumno_00280,Bases de Datos I
alumno_00281,Programacion Orientada a Objetos
alumno_00281,Calculo I
alumno_00281,Algebra Lineal
alumno_00281,Estructuras de Datos
alumno_00281,Calculo II
alumno_00281,Introduccion a la Programacion
alumno_00281,Calculo III
alumno_00281,Algebra
alumno_00281,Bases de Datos I
alumno_00282,Programacion Orientada a Objetos
alumno_00282,Algebra Lineal
alumno_00282,Estructuras de Datos
alumno_00282,Fisica I
alumno_00282,Matematica Discreta
alumno_00282,Introduccion a la Programacion
alumno_00282,Algebra
alumno_00283,Programacion Orientada a Objetos
alumno_00283,Calculo I
alumno_00283,Algebra Lineal
alumno_00283,Estructuras de Datos
alumno_00283,Fisica I
alumno_00283,Matematica Discreta
alumno_00283,Introduccion a la Programacion
alumno_00283,Algebra
alumno_00284,Programacion Orientada a Objetos
alumno_00284,Calculo I
alumno_00284,Algebra Lineal
alumno_00284,Estructuras de Datos
alumno_00284,Calculo II
alumno_00284,Introduccion a la Programacion
alumno_00284,Algebra
alumno_00284,Bases de Datos I
alumno_00285,Programacion Orientada a Objetos
alumno_00285,Probabilidad y Estadistica
alumno_00285,Calculo I
alumno_00285,Estructuras de Datos
alumno_00285,Fisica I
alumno_00285,Calculo II
alumno_00285,Introduccion a la Programacion
alumno_00285,Calculo III
alumno_00285,Bases de Datos I
alumno_00286,Programacion Orientada a Objetos
alumno_00286,Probabilidad y Estadistica
alumno_00286,Calculo I
alumno_00286,Algebra Lineal
alumno_00286,Estructuras de Datos
alumno_00286,Calculo II
alumno_00286,Introduccion a la Programacion
alumno_00286,Calculo III
alumno_00287,Programacion Orientada a Objetos
alumno_00287,Calculo I
alumno_00287,Algebra Lineal
alumno_00287,Estructuras de Datos
alumno_00287,Introduccion a la Programacion
alumno_00287,Algebra
alumno_00287,Bases de Datos I
alumno_00288,Introduccion a la Programacion
alumno_00288,Algebra
alumno_00288,Algebra Lineal
alumno_00289,Matematica Discreta
alumno_00289,Programacion Orientada a Objetos
alumno_00289,Calculo I
alumno_00289,Algebra Lineal
alumno_00289,Estructuras de Datos
alumno_00289,Fisica I
alumno_00289,Calculo II
alumno_00289,Introduccion a la Programacion
alumno_00289,Calculo III
alumno_00289,Algebra
alumno_00290,Programacion Orientada a Objetos
alumno_00290,Calculo I
alumno_00290,Algebra Lineal
alumno_00290,Estructuras de Datos
alumno_00290,Matematica Discreta
alumno_00290,Introduccion a la Programacion
alumno_00290,Algebra
alumno_00290,Bases de Datos I
alumno_00291,Programacion Orientada a Objetos
alumno_00291,Calculo I
alumno_00291,Algebra Lineal
alumno_00291,Estructuras de Datos
alumno_00291,Fisica I
alumno_00291,Introduccion a la Programacion
alumno_00291,Algebra
alumno_00292,Introduccion a la Programacion
alumno_00292,Algebra
alumno_00292,Algebra Lineal
alumno_00293,Matematica Discreta
alumno_00293,Programacion Orientada a Objetos
alumno_00293,Calculo I
alumno_00293,Algebra Lineal
alumno_00293,Estructuras de Datos
alumno_00293,Fisica I
alumno_00293,Calculo II
alumno_00293,Algebra
alumno_00293,Bases de Datos I
alumno_00294,Calculo I
alumno_00294,Algebra Lineal
alumno_00294,Fisica I
alumno_00294,Matematica Discreta
alumno_00294,Algebra
alumno_00295,Programacion Orientada a Objetos
alumno_00295,Calculo I
alumno_00295,Algebra Lineal
alumno_00295,Estructuras de Datos
alumno_00295,Calculo II
alumno_00295,Introduccion a la Programacion
alumno_00295,Algebra
alumno_00296,Programacion Orientada a Objetos
alumno_00296,Algebra Lineal
alumno_00296,Estructuras de Datos
alumno_00296,Fisica I
alumno_00296,Matematica Discreta
alumno_00296,Introduccion a la Programacion
alumno_00296,Algebra
alumno_00297,Matematica Discreta
alumno_00297,Programacion Orientada a Objetos
alumno_00297,Probabilidad y Estadistica
alumno_00297,Calculo I
alumno_00297,Algebra Lineal
alumno_00297,Estructuras de Datos
alumno_00297,Calculo II
alumno_00297,Introduccion a la Programacion
alumno_00297,Algebra
alumno_00298,Programacion Orientada a Objetos
alumno_00298,Calculo I
alumno_00298,Estructuras de Datos
alumno_00298,Fisica I
alumno_00298,Introduccion a la Programacion
alumno_00298,Algebra
alumno_00298,Bases de Datos I
alumno_00299,Introduccion a la Programacion
alumno_00299,Fisica I
alumno_00299,Estructuras de Datos
alumno_00299,Programacion Orientada a Objetos
alumno_00300,Programacion Orientada a Objetos
alumno_00300,Probabilidad y Estadistica
alumno_00300,Calculo I
alumno_00300,Algebra Lineal
alumno_00300,Estructuras de Datos
alumno_00300,Fisica I
alumno_00300,Calculo II
alumno_00300,Introduccion a la Programacion
alumno_00300,Calculo III
alumno_00300,Algebra
alumno_00300,Bases de Datos I
alumno_00301,Probabilidad y Estadistica
alumno_00301,Algebra Lineal
alumno_00301,Matematica Discreta
alumno_00301,Introduccion a la Programacion
alumno_00301,Algebra
alumno_00302,Algebra
alumno_00302,Fisica I
alumno_00302,Algebra Lineal
alumno_00303,Programacion Orientada a Objetos
alumno_00303,Calculo I
alumno_00303,Algebra Lineal
alumno_00303,Estructuras de Datos
alumno_00303,Fisica I
alumno_00303,Calculo II
alumno_00303,Introduccion a la Programacion
alumno_00303,Calculo III
alumno_00303,Algebra
alumno_00304,Programacion Orientada a Objetos
alumno_00304,Fisica I
alumno_00304,Matematica Discreta
alumno_00304,Introduccion a la Programacion
alumno_00304,Algebra
alumno_00305,Calculo II
alumno_00305,Calculo I
alumno_00305,Algebra Lineal
alumno_00305,Matematica Discreta
alumno_00305,Algebra
alumno_00306,Programacion Orientada a Objetos
alumno_00306,Calculo I
alumno_00306,Estructuras de Datos
alumno_00306,Fisica I
alumno_00306,Matematica Discreta
alumno_00306,Introduccion a la Programacion
alumno_00306,Algebra
alumno_00306,Bases de Datos I
alumno_00307,Matematica Discreta
alumno_00307,Programacion Orientada a Objetos
alumno_00307,Probabilidad y Estadistica
alumno_00307,Calculo I
alumno_00307,Algebra Lineal
alumno_00307,Estructuras de Datos
alumno_00307,Fisica I
alumno_00307,Calculo II
alumno_00307,Introduccion a la Programacion
alumno_00307,Calculo III
alumno_00307,Algebra
alumno_00307,Bases de Datos I
alumno_00308,Matematica Discreta
alumno_00308,Programacion Orientada a Objetos
alumno_00308,Calculo I
alumno_00308,Fisica I
alumno_00308,Calculo II
alumno_00308,Introduccion a la Programacion
alumno_00308,Calculo III
alumno_00308,Algebra
alumno_00309,Programacion Orientada a Objetos
alumno_00309,Calculo I
alumno_00309,Calculo II
alumno_00309,Introduccion a la Programacion
alumno_00309,Calculo III
alumno_00310,Matematica Discreta
alumno_00310,Programacion Orientada a Objetos
alumno_00310,Probabilidad y Estadistica
alumno_00310,Calculo I
alumno_00310,Estructuras de Datos
alumno_00310,Fisica I
alumno_00310,Calculo II
alumno_00310,Introduccion a la Programacion
alumno_00310,Algebra
alumno_00310,Bases de Datos I
alumno_00311,Programacion Orientada a Objetos
alumno_00311,Calculo I
alumno_00311,Algebra Lineal
alumno_00311,Estructuras de Datos
alumno_00311,Fisica I
alumno_00311,Introduccion a la Programacion
alumno_00311,Algebra
alumno_00312,Calculo I
alumno_00312,Algebra Lineal
alumno_00312,Fisica I
alumno_00312,Calculo II
alumno_00312,Introduccion a la Programacion
alumno_00312,Algebra
alumno_00313,Introduccion a la Programacion
alumno_00313,Estructuras de Datos
alumno_00313,Programacion Orientada a Objetos
alumno_00314,Programacion Orientada a Objetos
alumno_00314,Calculo I
alumno_00314,Algebra Lineal
alumno_00314,Estructuras de Datos
alumno_00314,Introduccion a la Programacion
alumno_00314,Algebra
alumno_00314,Bases de Datos I
alumno_00315,Introduccion a la Programacion
alumno_00315,Fisica I
alumno_00315,Algebra
alumno_00316,Matematica Discreta
alumno_00316,Programacion Orientada a Objetos
alumno_00316,Probabilidad y Estadistica
alumno_00316,Calculo I
alumno_00316,Algebra Lineal
alumno_00316,Estructuras de Datos
alumno_00316,Calculo II
alumno_00316,Introduccion a la Programacion
alumno_00316,Calculo III
alumno_00316,Algebra
alumno_00316,Bases de Datos I
alumno_00317,Matematica Discreta
alumno_00317,Programacion Orientada a Objetos
alumno_00317,Probabilidad y Estadistica
alumno_00317,Calculo I
alumno_00317,Algebra Lineal
alumno_00317,Estructuras de Datos
alumno_00317,Fisica I
alumno_00317,Calculo II
alumno_00317,Introduccion a la Programacion
alumno_00317,Calculo III
alumno_00317,Algebra
alumno_00318,Programacion Orientada a Objetos
alumno_00318,Probabilidad y Estadistica
alumno_00318,Calculo I
alumno_00318,Algebra Lineal
alumno_00318,Estructuras de Datos
alumno_00318,Calculo II
alumno_00318,Introduccion a la Programacion
alumno_00318,Algebra
alumno_00319,Programacion Orientada a Objetos
alumno_00319,Calculo I
alumno_00319,Estructuras de Datos
alumno_00319,Calculo II
alumno_00319,Introduccion a la Programacion
alumno_00319,Calculo III
alumno_00320,Programacion Orientada a Objetos
alumno_00320,Calculo I
alumno_00320,Algebra Lineal
alumno_00320,Estructuras de Datos
alumno_00320,Calculo II
alumno_00320,Introduccion a la Programacion
alumno_00320,Calculo III
alumno_00320,Algebra
alumno_00321,Programacion Orientada a Objetos
alumno_00321,Probabilidad y Estadistica
alumno_00321,Calculo I
alumno_00321,Estructuras de Datos
alumno_00321,Fisica I
alumno_00321,Calculo II
alumno_00321,Introduccion a la Programacion
alumno_00321,Calculo III
alumno_00321,Bases de Datos I
alumno_00322,Matematica Discreta
alumno_00322,Programacion Orientada a Objetos
alumno_00322,Probabilidad y Estadistica
alumno_00322,Calculo I
alumno_00322,Algebra Lineal
alumno_00322,Estructuras de Datos
alumno_00322,Fisica I
alumno_00322,Calculo II
alumno_00322,Introduccion a la Programacion
alumno_00322,Algebra
alumno_00322,Bases de Datos I
alumno_00323,Programacion Orientada a Objetos
alumno_00323,Calculo I
alumno_00323,Algebra Lineal
alumno_00323,Fisica I
alumno_00323,Introduccion a la Programacion
alumno_00323,Algebra
alumno_00324,Programacion Orientada a Objetos
alumno_00324,Probabilidad y Estadistica
alumno_00324,Calculo I
alumno_00324,Estructuras de Datos
alumno_00324,Fisica I
alumno_00324,Calculo II
alumno_00324,Introduccion a la Programacion
alumno_00324,Calculo III
alumno_00324,Algebra
alumno_00324,Bases de Datos I
alumno_00325,Programacion Orientada a Objetos
alumno_00325,Algebra Lineal
alumno_00325,Estructuras de Datos
alumno_00325,Fisica I
alumno_00325,Introduccion a la Programacion
alumno_00325,Algebra
alumno_00325,Bases de Datos I
alumno_00326,Programacion Orientada a Objetos
alumno_00326,Probabilidad y Estadistica
alumno_00326,Calculo I
alumno_00326,Fisica I
alumno_00326,Calculo II
alumno_00326,Introduccion a la Programacion
alumno_00326,Calculo III
alumno_00326,Algebra
alumno_00327,Programacion Orientada a Objetos
alumno_00327,Calculo I
alumno_00327,Estructuras de Datos
alumno_00327,Fisica I
alumno_00327,Calculo II
alumno_00327,Introduccion a la Programacion
alumno_00327,Calculo III
alumno_00327,Algebra
alumno_00327,Bases de Datos I
alumno_00328,Calculo II
alumno_00328,Calculo I
alumno_00328,Algebra Lineal
alumno_00328,Fisica I
alumno_00328,Matematica Discreta
alumno_00328,Algebra
alumno_00329,Programacion Orientada a Objetos
alumno_00329,Calculo I
alumno_00329,Estructuras de Datos
alumno_00329,Fisica I
alumno_00329,Matematica Discreta
alumno_00329,Introduccion a la Programacion
alumno_00329,Algebra
alumno_00329,Bases de Datos I
alumno_00330,Calculo I
alumno_00330,Algebra Lineal
alumno_00330,Fisica I
alumno_00330,Calculo II
alumno_00330,Introduccion a la Programacion
alumno_00330,Algebra
alumno_00331,Programacion Orientada a Objetos
alumno_00331,Calculo I
alumno_00331,Algebra Lineal
alumno_00331,Estructuras de Datos
alumno_00331,Matematica Discreta
alumno_00331,Introduccion a la Programacion
alumno_00331,Algebra
alumno_00332,Algebra Lineal
alumno_00332,Fisica I
alumno_00332,Introduccion a la Programacion
alumno_00332,Calculo III
alumno_00332,Algebra
alumno_00333,Programacion Orientada a Objetos
alumno_00333,Calculo I
alumno_00333,Algebra Lineal
alumno_00333,Estructuras de Datos
alumno_00333,Fisica I
alumno_00333,Matematica Discreta
alumno_00333,Introduccion a la Programacion
alumno_00333,Algebra
alumno_00333,Bases de Datos I
alumno_00334,Calculo I
alumno_00334,Algebra Lineal
alumno_00334,Fisica I
alumno_00334,Introduccion a la Programacion
alumno_00334,Algebra
alumno_00335,Matematica Discreta
alumno_00335,Programacion Orientada a Objetos
alumno_00335,Probabilidad y Estadistica
alumno_00335,Calculo I
alumno_00335,Algebra Lineal
alumno_00335,Estructuras de Datos
alumno_00335,Fisica I
alumno_00335,Calculo II
alumno_00335,Introduccion a la Programacion
alumno_00335,Algebra
alumno_00336,Matematica Discreta
alumno_00336,Programacion Orientada a Objetos
alumno_00336,Calculo I
alumno_00336,Algebra Lineal
alumno_00336,Estructuras de Datos
alumno_00336,Fisica I
alumno_00336,Calculo II
alumno_00336,Introduccion a la Programacion
alumno_00336,Calculo III
alumno_00336,Algebra
alumno_00336,Bases de Datos I
alumno_00337,Programacion Orientada a Objetos
alumno_00337,Calculo I
alumno_00337,Algebra Lineal
alumno_00337,Estructuras de Datos
alumno_00337,Matematica Discreta
alumno_00337,Introduccion a la Programacion
alumno_00337,Algebra
alumno_00338,Matematica Discreta
alumno_00338,Programacion Orientada a Objetos
alumno_00338,Probabilidad y Estadistica
alumno_00338,Calculo I
alumno_00338,Algebra Lineal
alumno_00338,Estructuras de Datos
alumno_00338,Fisica I
alumno_00338,Calculo II
alumno_00338,Introduccion a la Programacion
alumno_00338,Calculo III
alumno_00338,Algebra
alumno_00339,Programacion Orientada a Objetos
alumno_00339,Probabilidad y Estadistica
alumno_00339,Calculo I
alumno_00339,Algebra Lineal
alumno_00339,Estructuras de Datos
alumno_00339,Calculo II
alumno_00339,Introduccion a la Programacion
alumno_00339,Calculo III
alumno_00339,Algebra
alumno_00340,Matematica Discreta
alumno_00340,Programacion Orientada a Objetos
alumno_00340,Calculo I
alumno_00340,Algebra Lineal
alumno_00340,Estructuras de Datos
alumno_00340,Calculo II
alumno_00340,Introduccion a la Programacion
alumno_00340,Algebra
alumno_00340,Bases de Datos I
alumno_00341,Programacion Orientada a Objetos
alumno_00341,Probabilidad y Estadistica
alumno_00341,Calculo I
alumno_00341,Estructuras de Datos
alumno_00341,Fisica I
alumno_00341,Calculo II
alumno_00341,Introduccion a la Programacion
alumno_00341,Calculo III
alumno_00341,Algebra
alumno_00341,Bases de Datos I
alumno_00342,Programacion Orientada a Objetos
alumno_00342,Calculo I
alumno_00342,Algebra Lineal
alumno_00342,Estructuras de Datos
alumno_00342,Fisica I
alumno_00342,Introduccion a la Programacion
alumno_00342,Algebra
alumno_00343,Introduccion a la Programacion
alumno_00343,Calculo I
alumno_00343,Estructuras de Datos
alumno_00343,Programacion Orientada a Objetos
alumno_00344,Probabilidad y Estadistica
alumno_00344,Calculo I
alumno_00344,Algebra Lineal
alumno_00344,Calculo II
alumno_00344,Algebra
alumno_00345,Calculo I
alumno_00345,Algebra Lineal
alumno_00345,Fisica I
alumno_00345,Calculo II
alumno_00345,Introduccion a la Programacion
alumno_00345,Algebra
alumno_00346,Programacion Orientada a Objetos
alumno_00346,Estructuras de Datos
alumno_00346,Matematica Discreta
alumno_00346,Introduccion a la Programacion
alumno_00346,Algebra
alumno_00347,Programacion Orientada a Objetos
alumno_00347,Probabilidad y Estadistica
alumno_00347,Calculo I
alumno_00347,Estructuras de Datos
alumno_00347,Fisica I
alumno_00347,Calculo II
alumno_00347,Introduccion a la Programacion
alumno_00347,Calculo III
alumno_00347,Bases de Datos I
alumno_00348,Programacion Orientada a Objetos
alumno_00348,Calculo I
alumno_00348,Algebra Lineal
alumno_00348,Estructuras de Datos
alumno_00348,Calculo II
alumno_00348,Introduccion a la Programacion
alumno_00348,Calculo III
alumno_00348,Algebra
alumno_00349,Matematica Discreta
alumno_00349,Calculo I
alumno_00349,Algebra Lineal
alumno_00349,Fisica I
alumno_00349,Calculo II
alumno_00349,Introduccion a la Programacion
alumno_00349,Calculo III
alumno_00349,Algebra
alumno_00350,Matematica Discreta
alumno_00350,Programacion Orientada a Objetos
alumno_00350,Calculo I
alumno_00350,Algebra Lineal
alumno_00350,Estructuras de Datos
alumno_00350,Calculo II
alumno_00350,Introduccion a la Programacion
alumno_00350,Calculo III
alumno_00350,Algebra
alumno_00351,Programacion Orientada a Objetos
alumno_00351,Probabilidad y Estadistica
alumno_00351,Calculo I
alumno_00351,Estructuras de Datos
alumno_00351,Fisica I
alumno_00351,Calculo II
alumno_00351,Introduccion a la Programacion
alumno_00352,Matematica Discreta
alumno_00352,Programacion Orientada a Objetos
alumno_00352,Calculo I
alumno_00352,Algebra Lineal
alumno_00352,Estructuras de Datos
alumno_00352,Calculo II
alumno_00352,Introduccion a la Programacion
alumno_00352,Calculo III
alumno_00352,Algebra
alumno_00352,Bases de Datos I
alumno_00353,Programacion Orientada a Objetos
alumno_00353,Estructuras de Datos
alumno_00353,Fisica I
alumno_00353,Matematica Discreta
alumno_00353,Introduccion a la Programacion
alumno_00353,Algebra
alumno_00354,Introduccion a la Programacion
alumno_00354,Fisica I
alumno_00354,Estructuras de Datos
alumno_00354,Programacion Orientada a Objetos
alumno_00355,Matematica Discreta
alumno_00355,Programacion Orientada a Objetos
alumno_00355,Probabilidad y Estadistica
alumno_00355,Calculo I
alumno_00355,Algebra Lineal
alumno_00355,Fisica I
alumno_00355,Calculo II
alumno_00355,Introduccion a la Programacion
alumno_00355,Algebra
alumno_00356,Programacion Orientada a Objetos
alumno_00356,Calculo I
alumno_00356,Algebra Lineal
alumno_00356,Estructuras de Datos
alumno_00356,Fisica I
alumno_00356,Calculo II
alumno_00356,Introduccion a la Programacion
alumno_00356,Calculo III
alumno_00356,Algebra
alumno_00356,Bases de Datos I
alumno_00357,Calculo I
alumno_00357,Fisica I
alumno_00357,Calculo II
alumno_00357,Introduccion a la Programacion
alumno_00357,Algebra
alumno_00358,Programacion Orientada a Objetos
alumno_00358,Calculo I
alumno_00358,Estructuras de Datos
alumno_00358,Fisica I
alumno_00358,Introduccion a la Programacion
alumno_00359,Matematica Discreta
alumno_00359,Probabilidad y Estadistica
alumno_00359,Calculo I
alumno_00359,Algebra Lineal
alumno_00359,Calculo II
alumno_00359,Introduccion a la Programacion
alumno_00359,Algebra
alumno_00360,Programacion Orientada a Objetos
alumno_00360,Calculo I
alumno_00360,Algebra Lineal
alumno_00360,Estructuras de Datos
alumno_00360,Fisica I
alumno_00360,Calculo II
alumno_00360,Introduccion a la Programacion
alumno_00360,Calculo III
alumno_00360,Algebra
alumno_00361,Programacion Orientada a Objetos
alumno_00361,Probabilidad y Estadistica
alumno_00361,Calculo I
alumno_00361,Estructuras de Datos
alumno_00361,Fisica I
alumno_00361,Calculo II
alumno_00361,Introduccion a la Programacion
alumno_00361,Bases de Datos I
alumno_00362,Programacion Orientada a Objetos
alumno_00362,Probabilidad y Estadistica
alumno_00362,Calculo I
alumno_00362,Estructuras de Datos
alumno_00362,Fisica I
alumno_00362,Calculo II
alumno_00362,Introduccion a la Programacion
alumno_00362,Calculo III
alumno_00362,Algebra
alumno_00362,Bases de Datos I
alumno_00363,Programacion Orientada a Objetos
alumno_00363,Calculo I
alumno_00363,Algebra Lineal
alumno_00363,Estructuras de Datos
alumno_00363,Fisica I
alumno_00363,Calculo II
alumno_00363,Introduccion a la Programacion
alumno_00364,Programacion Orientada a Objetos
alumno_00364,Probabilidad y Estadistica
alumno_00364,Calculo I
alumno_00364,Estructuras de Datos
alumno_00364,Fisica I
alumno_00364,Matematica Discreta
alumno_00364,Introduccion a la Programacion
alumno_00364,Algebra
alumno_00365,Probabilidad y Estadistica
alumno_00365,Calculo I
alumno_00365,Algebra Lineal
alumno_00365,Fisica I
alumno_00365,Calculo II
alumno_00365,Introduccion a la Programacion
alumno_00365,Calculo III
alumno_00366,Programacion Orientada a Objetos
alumno_00366,Probabilidad y Estadistica
alumno_00366,Calculo I
alumno_00366,Estructuras de Datos
alumno_00366,Fisica I
alumno_00366,Calculo II
alumno_00366,Introduccion a la Programacion
alumno_00366,Calculo III
alumno_00366,Bases de Datos I
alumno_00367,Programacion Orientada a Objetos
alumno_00367,Probabilidad y Estadistica
alumno_00367,Calculo I
alumno_00367,Fisica I
alumno_00367,Calculo II
alumno_00367,Introduccion a la Programacion
alumno_00368,Programacion Orientada a Objetos
alumno_00368,Probabilidad y Estadistica
alumno_00368,Calculo I
alumno_00368,Estructuras de Datos
alumno_00368,Calculo II
alumno_00368,Introduccion a la Programacion
alumno_00368,Calculo III
alumno_00369,Probabilidad y Estadistica
alumno_00369,Calculo I
alumno_00369,Algebra Lineal
alumno_00369,Introduccion a la Programacion
alumno_00369,Algebra
alumno_00370,Programacion Orientada a Objetos
alumno_00370,Calculo I
alumno_00370,Estructuras de Datos
alumno_00370,Fisica I
alumno_00370,Calculo II
alumno_00370,Introduccion a la Programacion
alumno_00371,Programacion Orientada a Objetos
alumno_00371,Probabilidad y Estadistica
alumno_00371,Calculo I
alumno_00371,Algebra Lineal
alumno_00371,Estructuras de Datos
alumno_00371,Fisica I
alumno_00371,Calculo II
alumno_00371,Introduccion a la Programacion
alumno_00371,Calculo III
alumno_00371,Algebra
alumno_00371,Bases de Datos I
alumno_00372,Programacion Orientada a Objetos
alumno_00372,Algebra Lineal
alumno_00372,Estructuras de Datos
alumno_00372,Fisica I
alumno_00372,Matematica Discreta
alumno_00372,Introduccion a la Programacion
alumno_00372,Algebra
alumno_00372,Bases de Datos I
alumno_00373,Matematica Discreta
alumno_00373,Programacion Orientada a Objetos
alumno_00373,Probabilidad y Estadistica
alumno_00373,Calculo I
alumno_00373,Algebra Lineal
alumno_00373,Estructuras de Datos
alumno_00373,Calculo II
alumno_00373,Introduccion a la Programacion
alumno_00373,Calculo III
alumno_00373,Algebra
alumno_00373,Bases de Datos I
alumno_00374,Introduccion a la Programacion
alumno_00374,Fisica I
alumno_00374,Programacion Orientada a Objetos
alumno_00375,Programacion Orientada a Objetos
alumno_00375,Probabilidad y Estadistica
alumno_00375,Calculo I
alumno_00375,Algebra Lineal
alumno_00375,Estructuras de Datos
alumno_00375,Fisica I
alumno_00375,Introduccion a la Programacion
alumno_00375,Algebra
alumno_00375,Bases de Datos I
alumno_00376,Introduccion a la Programacion
alumno_00376,Fisica I
alumno_00376,Calculo I
alumno_00377,Programacion Orientada a Objetos
alumno_00377,Algebra Lineal
alumno_00377,Estructuras de Datos
alumno_00377,Introduccion a la Programacion
alumno_00377,Algebra
alumno_00378,Programacion Orientada a Objetos
alumno_00378,Calculo I
alumno_00378,Matematica Discreta
alumno_00378,Introduccion a la Programacion
alumno_00378,Bases de Datos I
alumno_00379,Probabilidad y Estadistica
alumno_00379,Calculo I
alumno_00379,Fisica I
alumno_00379,Calculo II
alumno_00379,Introduccion a la Programacion
alumno_00379,Calculo III
alumno_00380,Matematica Discreta
alumno_00380,Programacion Orientada a Objetos
alumno_00380,Probabilidad y Estadistica
alumno_00380,Calculo I
alumno_00380,Estructuras de Datos
alumno_00380,Fisica I
alumno_00380,Calculo II
alumno_00380,Introduccion a la Programacion
alumno_00380,Calculo III
alumno_00380,Algebra
alumno_00380,Bases de Datos I
alumno_00381,Programacion Orientada a Objetos
alumno_00381,Algebra Lineal
alumno_00381,Estructuras de Datos
alumno_00381,Fisica I
alumno_00381,Matematica Discreta
alumno_00381,Introduccion a la Programacion
alumno_00381,Algebra
alumno_00381,Bases de Datos I
alumno_00382,Programacion Orientada a Objetos
alumno_00382,Calculo I
alumno_00382,Estructuras de Datos
alumno_00382,Fisica I
alumno_00382,Introduccion a la Programacion
alumno_00383,Calculo III
alumno_00383,Calculo I
